feature,frac_compound,frac_source,frac_plate_within_source,frac_residual,ss_total,compartment,feature_type,channel
Cytoplasm_Texture_SumAverage_AGP_10_01_256,0.0022738404413511462,0.9637345336957588,0.02214437160346345,0.011847254259426641,8681.22427909029,Cytoplasm,Texture,AGP
Image_Intensity_LowerQuartileIntensity_AGP,0.0011322159212223792,0.9838660548897443,0.004970654941724365,0.010031074247309013,138201.76864632271,Image,Intensity,AGP
Nuclei_AreaShape_MaxFeretDiameter,0.20037682836753531,0.4969169486872523,0.07561809479875735,0.22708812814645496,17306.00594193025,Nuclei,AreaShape,
Image_Texture_Contrast_Mito_10_00_256,0.00920786482738512,0.7594088718557238,0.06815035889323486,0.16323290442365626,31807.323735951482,Image,Texture,Mito
Cells_AreaShape_Zernike_8_6,0.25084305347857094,0.170829801778484,0.027992090947440842,0.5503350537955042,38248.706660183976,Cells,AreaShape,
Cytoplasm_Granularity_6_ER,0.31209121449295874,0.2578680194728957,0.010975070590062424,0.4190656954440832,47278.26049483701,Cytoplasm,Granularity,ER
Image_ImageQuality_StdIntensity_OrigAGP,0.012504700274355069,0.9236624703617642,0.027762009536391546,0.03607081982748907,5671.099124862326,Image,ImageQuality,
Image_Texture_SumEntropy_Mito_5_01_256,0.0815916158399791,0.8122107861938114,0.02147861123245704,0.0847189867337526,5674.742703123542,Image,Texture,Mito
Nuclei_Neighbors_AngleBetweenNeighbors_1,0.405313787515281,0.1989135704244634,0.0040186702528445094,0.3917539718074112,56704.007804848094,Nuclei,Neighbors,
Nuclei_Texture_Contrast_ER_5_02_256,0.10101732183448868,0.5138342192592038,0.014502411360242988,0.37064604754606456,58675.16034152701,Nuclei,Texture,ER
Nuclei_Texture_InverseDifferenceMoment_ER_3_00_256,0.017090078390596744,0.8575716247780243,0.0497034911231805,0.0756348057081984,9428.13423356318,Nuclei,Texture,ER
Cells_Texture_Entropy_AGP_5_02_256,0.006940985375275893,0.911312830419909,0.04564152479598644,0.036104659408828586,22452.476288009544,Cells,Texture,AGP
Image_Granularity_4_Mito,0.055704181233903145,0.7140263940466746,0.07506725892841208,0.15520216579101026,11980.305769190276,Image,Granularity,Mito
Nuclei_Correlation_K_ER_RNA,0.0026275104898387945,0.968037684656549,0.017958787240420243,0.011376017613191994,48252.63899960571,Nuclei,Correlation,ER
Cytoplasm_Texture_InfoMeas2_ER_5_01_256,0.010682323208766269,0.8711568773957121,0.06010186207325526,0.05805893732226647,16217.71991112663,Cytoplasm,Texture,ER
Cells_Texture_DifferenceEntropy_DNA_3_01_256,0.009654816762608289,0.9483805762034483,0.012470272888033863,0.029494334145909584,5670.695870025389,Cells,Texture,DNA
Cytoplasm_Texture_DifferenceVariance_AGP_10_01_256,0.0035285619811411643,0.8884621860467601,0.08101729050362629,0.026991961468472596,519543.7028357947,Cytoplasm,Texture,AGP
Cells_Texture_DifferenceEntropy_AGP_5_02_256,0.012093832803913959,0.8835636837080263,0.04782873100350248,0.05651375248455724,17630.286415183164,Cells,Texture,AGP
Cells_Texture_Entropy_DNA_5_01_256,0.005785260676076163,0.9641091643536348,0.006796814489072563,0.023308760481216516,5383.73733203825,Cells,Texture,DNA
Nuclei_Texture_InfoMeas2_AGP_3_02_256,0.005949683796952448,0.9494354429426229,0.0293880112327744,0.015226862027650268,51595.68244859179,Nuclei,Texture,AGP
Cells_RadialDistribution_MeanFrac_RNA_1of4,0.08619783682311725,0.444907759355487,0.03681270506043238,0.4320816987609635,15271.158727277256,Cells,RadialDistribution,RNA
Cytoplasm_Texture_Correlation_AGP_3_02_256,0.009383736745812832,0.8683061736486414,0.02626778968729335,0.09604229991825243,10806.172668459376,Cytoplasm,Texture,AGP
Cells_Texture_Contrast_DNA_5_01_256,0.02762064536296293,0.7914445721180827,0.07310707281793949,0.1078277097010149,412818.32827315165,Cells,Texture,DNA
Cells_Texture_SumVariance_DNA_10_01_256,0.008434097789831585,0.8990578745321132,0.05001534022758705,0.04249268745046812,378623.0827627767,Cells,Texture,DNA
Cells_AreaShape_EquivalentDiameter,0.10165058711489683,0.30271997425524316,0.04015144445336658,0.5554779941764934,56542.94681295367,Cells,AreaShape,
Image_Texture_Correlation_ER_3_00_256,0.05531098421272425,0.7447262872409176,0.02348548123910082,0.1764772473072572,12935.790711497451,Image,Texture,ER
Nuclei_Texture_AngularSecondMoment_Mito_10_00_256,0.017393700414893125,0.7342193620963475,0.10033446368598818,0.1480524738027711,22918.336628735546,Nuclei,Texture,Mito
Nuclei_Texture_Correlation_RNA_3_00_256,0.022184995423939258,0.8732788569606592,0.032656078442215186,0.07188006917318639,5733.622585206358,Nuclei,Texture,RNA
Cells_Correlation_Overlap_ER_RNA,0.020391703746439636,0.8393159143593415,0.02456497351327662,0.11572740838094213,16148.508379234796,Cells,Correlation,ER
Cytoplasm_Texture_Entropy_Mito_3_01_256,0.018690531892162476,0.8064609519595091,0.06308865968936715,0.11175985645896122,7566.263831636171,Cytoplasm,Texture,Mito
Cytoplasm_Texture_Contrast_RNA_5_01_256,0.030739989962179547,0.7963953087740795,0.0034745551691406575,0.16939014609460035,93990.68223224666,Cytoplasm,Texture,RNA
Image_ImageQuality_Correlation_OrigDNA_5,0.10111377230256362,0.6808433617975422,0.027243463146597736,0.1907994027532964,8065.277429748835,Image,ImageQuality,
Cytoplasm_Correlation_RWC_DNA_RNA,0.0022892918705788986,0.9414789658538196,0.01563033958559512,0.0406014026900063,30239.73511589592,Cytoplasm,Correlation,DNA
Cytoplasm_Granularity_4_Mito,0.09318771076046359,0.5790509184977521,0.04039011706952071,0.2873712536722634,12197.097172504544,Cytoplasm,Granularity,Mito
Cytoplasm_Texture_InfoMeas2_RNA_5_01_256,0.016939960860806205,0.7854111166697509,0.11441290615490425,0.08323601631453867,22822.359771636282,Cytoplasm,Texture,RNA
Image_Granularity_5_DNA,0.1214410757179738,0.6191919276260426,0.03701926676541901,0.22234772989056456,27387.205721429076,Image,Granularity,DNA
Cytoplasm_Texture_SumVariance_ER_3_01_256,0.06546660037968213,0.591214610975908,0.07124943274125922,0.27206935590315073,14316.649347767428,Cytoplasm,Texture,ER
Nuclei_RadialDistribution_FracAtD_ER_2of4,0.10227569819187339,0.41681530761508884,0.08301670018439791,0.3978922940086399,22321.602932260605,Nuclei,RadialDistribution,ER
Nuclei_Texture_Variance_Mito_5_02_256,0.20423056443199153,0.24990079003979124,0.0668533730248302,0.479015272503387,68850.01563986979,Nuclei,Texture,Mito
Cells_Texture_Contrast_Mito_10_00_256,0.1942653726302147,0.23468646948961364,0.05290254266933749,0.518145615210834,47456.49819760153,Cells,Texture,Mito
Image_Texture_Contrast_AGP_10_03_256,0.013076130580755645,0.8628647904312977,0.032298835591867484,0.09176024339607912,9728.139457974577,Image,Texture,AGP
Cytoplasm_Texture_InfoMeas2_RNA_3_03_256,0.026098645681028345,0.6789021618399451,0.18499191919624192,0.11000727328278481,27398.1295079913,Cytoplasm,Texture,RNA
Cells_AreaShape_MedianRadius,0.06948765924988115,0.32430964195841727,0.027290477513953724,0.5789122212777479,41408.45350617569,Cells,AreaShape,
Cytoplasm_AreaShape_Zernike_8_2,0.2064208350591011,0.3092376082911089,0.012210755422990372,0.4721308012267996,19038.369775558393,Cytoplasm,AreaShape,
Cells_Texture_DifferenceVariance_ER_5_01_256,0.021763599050160547,0.6267134758449314,0.10537951467060727,0.24614341043430069,121965.24817402207,Cells,Texture,ER
Nuclei_Correlation_Correlation_ER_RNA,0.052821725174296834,0.5698043153476782,0.09260934612067953,0.28476461335734543,16125.116397045107,Nuclei,Correlation,ER
Nuclei_Texture_InverseDifferenceMoment_RNA_10_01_256,0.004686929373423942,0.897082404525063,0.03657021172237783,0.061660454379135275,27099.863056568203,Nuclei,Texture,RNA
Image_Intensity_MaxIntensity_ER__BackgroundOnly,0.02739189127711472,0.6782820706538091,0.04888207631247564,0.24544396175660058,7854.493951103421,Image,Intensity,ER
Image_Texture_SumEntropy_DNA_5_00_256,0.01836567398097194,0.9442334227453949,0.004188300993788121,0.033212602279845224,21325.24073047311,Image,Texture,DNA
Cytoplasm_AreaShape_Zernike_7_3,0.22824191172234712,0.18902829978711783,0.017456142896950636,0.5652736455935844,43367.73642853543,Cytoplasm,AreaShape,
Cytoplasm_Granularity_12_AGP,0.20496616394971406,0.4179121287213866,0.012653066813710943,0.3644686405151883,19075.689841429907,Cytoplasm,Granularity,AGP
Cells_Granularity_7_DNA,0.09724102483448414,0.7649152730935919,0.02745127661987081,0.11039242545205313,19283.676842769575,Cells,Granularity,DNA
Nuclei_Texture_DifferenceVariance_DNA_5_01_256,0.0006894066989503793,0.9545599026395925,0.022187494622268766,0.022563196039188438,439844.4021419924,Nuclei,Texture,DNA
Image_Texture_InfoMeas2_AGP_5_03_256,0.1997759514658929,0.48926331617069113,0.022613951897638537,0.28834678046577755,43495.922212355115,Image,Texture,AGP
Nuclei_Texture_Variance_RNA_10_00_256,0.03645447217368415,0.7374546076723805,0.029198432860417615,0.1968924872935178,86167.927227092,Nuclei,Texture,RNA
Nuclei_Intensity_MassDisplacement_AGP,0.0726179429994757,0.7717988775729947,0.028799832709845926,0.12678334671768363,13717.48328862639,Nuclei,Intensity,AGP
Image_Texture_Variance_DNA_5_02_256,0.0005396796061441422,0.9809023050120385,0.011232842833808574,0.007325172548008646,757632.405356512,Image,Texture,DNA
Nuclei_ObjectSkeleton_TotalObjectSkeletonLength_mito_skel,0.3494930670577124,0.038226439679505814,0.0061214816507940435,0.6061590116119878,198302.4052063579,Nuclei,ObjectSkeleton,
Nuclei_Texture_InfoMeas1_ER_5_03_256,0.13141851383318062,0.6087593107750002,0.01767998360698752,0.24214219178483162,11981.530564310833,Nuclei,Texture,ER
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_10of20,0.03707799868007371,0.6286983626023028,0.07763343574137781,0.2565902029762456,575541.8456155652,Cytoplasm,RadialDistribution,
Image_Texture_Correlation_Mito_10_00_256,0.02924769667519861,0.8496771620850672,0.017723151683581236,0.10335198955615292,9972.040751023746,Image,Texture,Mito
Cells_Granularity_9_ER,0.03248562956294444,0.7932225471897983,0.02274277940613651,0.1515490438411208,7184.011682871236,Cells,Granularity,ER
Cytoplasm_Granularity_13_ER,0.12184441767857966,0.646990521434761,0.029944566486453657,0.20122049440020576,9859.313073555248,Cytoplasm,Granularity,ER
Image_Texture_InfoMeas1_DNA_5_03_256,0.09730004912181056,0.5879073236191056,0.07481349649583333,0.23997913076325042,18172.928703267964,Image,Texture,DNA
Nuclei_Texture_AngularSecondMoment_ER_10_02_256,0.016889055808416598,0.6670397972232015,0.12429778496653196,0.1917733620018499,165423.79122519703,Nuclei,Texture,ER
Cytoplasm_AreaShape_Zernike_6_6,0.2715301446132322,0.19463614130000975,0.053784989893835566,0.48004872419292255,40631.370217413576,Cytoplasm,AreaShape,
Cytoplasm_Texture_Correlation_ER_10_02_256,0.07441452075751474,0.3898350578759398,0.08233165191372332,0.45341876945282217,20823.090285960643,Cytoplasm,Texture,ER
Image_Texture_Entropy_DNA_5_03_256,0.015563376538582849,0.9499236921169503,0.00394642887733521,0.030566502467131662,26191.05585598904,Image,Texture,DNA
Image_Texture_InverseDifferenceMoment_ER_10_03_256,0.12398113191747422,0.7511088018466873,0.01296172342555091,0.11194834281028773,11722.900635001663,Image,Texture,ER
Nuclei_Neighbors_SecondClosestDistance_1,0.39011218009987386,0.2010548405811184,0.01312680609370635,0.3957061732253013,208717.52681866114,Nuclei,Neighbors,
Nuclei_Texture_DifferenceEntropy_Mito_3_01_256,0.11770627428879618,0.6391385645785477,0.050710029248210185,0.19244513188444595,8190.959760596262,Nuclei,Texture,Mito
Nuclei_Granularity_12_RNA,0.14566117911710033,0.578761397111811,0.031010951252750944,0.24456647251833785,13409.381187605355,Nuclei,Granularity,RNA
Cells_RadialDistribution_MeanFrac_mito_tubeness_20of20,0.04324486208878538,0.5116295966246278,0.13942952171416476,0.3056960195724221,18048.076833343952,Cells,RadialDistribution,
Cells_RadialDistribution_MeanFrac_RNA_3of4,0.03418047075824796,0.6305017298139683,0.047514926160897406,0.2878028732668862,8902.856889430732,Cells,RadialDistribution,RNA
Cytoplasm_Texture_DifferenceEntropy_Mito_10_00_256,0.03575248178570777,0.7201688966889971,0.07514626488103575,0.16893235664425935,10185.640069095738,Cytoplasm,Texture,Mito
Cells_Texture_AngularSecondMoment_RNA_3_03_256,0.029109626448168387,0.6833366474962265,0.08124316784799578,0.20631055820760938,268716.07469999965,Cells,Texture,RNA
Image_Texture_SumEntropy_RNA_10_00_256,0.1559550654220849,0.7018788462297989,0.013334835391629721,0.1288312529564865,6430.447864638014,Image,Texture,RNA
Cytoplasm_Texture_InverseDifferenceMoment_ER_5_00_256,0.017659208679845627,0.8569768247068773,0.05343924021118143,0.0719247264020956,8951.146163003797,Cytoplasm,Texture,ER
Nuclei_Texture_SumAverage_ER_10_03_256,0.012098120515481554,0.9342212273967964,0.009090348950047365,0.04459030313767475,6161.328106646818,Nuclei,Texture,ER
Image_Texture_DifferenceEntropy_Mito_5_01_256,0.06963844849510749,0.8212907176738659,0.02662211201472302,0.08244872181630356,6468.992781078983,Image,Texture,Mito
Nuclei_Correlation_Manders_DNA_AGP,0.08066683726688133,0.7060115719251397,0.024829265085875338,0.18849232572210353,310060.47116337693,Nuclei,Correlation,AGP
Nuclei_Correlation_Manders_Mito_ER,0.0681927623512314,0.4917628491501739,0.16679489203182177,0.273249496466773,272586.8827119284,Nuclei,Correlation,ER
Nuclei_Parent_NucleiIncludingEdges,0.1475391795043984,0.6719286051441848,0.012718891359165105,0.1678133239922517,9233.2145810202,Nuclei,Parent,
Image_Threshold_WeightedVariance_mito_bw,0.06065378400263386,0.6397418322396976,0.023877511226060463,0.27572687253160816,8324.182875819644,Image,Threshold,
Cells_RadialDistribution_FracAtD_mito_tubeness_12of16,0.21998806998911993,0.27694968888944854,0.03396049022591577,0.4691017508955157,15689.185464264665,Cells,RadialDistribution,
Cytoplasm_Texture_DifferenceEntropy_DNA_10_02_256,0.006249760833566577,0.9516819334732012,0.02028220830700242,0.021786097386229882,3416.070597536834,Cytoplasm,Texture,DNA
Image_Texture_SumAverage_RNA_10_02_256,0.013977845473212297,0.9257536092305786,0.012962972490795515,0.047305572805413525,24726.694589795334,Image,Texture,RNA
Image_ImageQuality_LocalFocusScore_OrigDNA_5,0.011454380888121677,0.7392718504528202,0.03143391907165684,0.21783984958740132,29540.694926904962,Image,ImageQuality,
Cytoplasm_Texture_Entropy_AGP_5_03_256,0.007992300379146734,0.9056743746258811,0.05157046561777884,0.03476285937719341,19868.79312418359,Cytoplasm,Texture,AGP
Image_ImageQuality_PercentMinimal_OrigRNA,0.00054067576457266,0.9885402942604871,1.2316755807432746e-05,0.0109067132191329,537144.4342030941,Image,ImageQuality,
Image_Texture_InfoMeas1_ER_5_01_256,0.09104141034131727,0.6820014548623312,0.016070083945615966,0.21088705085073556,8656.088977378768,Image,Texture,ER
Nuclei_Intensity_MeanIntensity_RNA,0.015035732611369755,0.8921590941016476,0.013091792707435056,0.07971338057954745,9895.536251381669,Nuclei,Intensity,RNA
Image_Texture_Variance_AGP_3_00_256,0.015661655788366,0.8041226644974249,0.07397893687160416,0.10623674284260501,8469.015394855334,Image,Texture,AGP
Nuclei_Texture_DifferenceVariance_ER_5_02_256,0.02443781907042097,0.6189046207180205,0.09410975494161278,0.26254780526994564,125757.45022248327,Nuclei,Texture,ER
Cytoplasm_Texture_InfoMeas2_Mito_3_00_256,0.03389039102948685,0.670195726451899,0.0548355560268438,0.24107832649177055,8328.772679002377,Cytoplasm,Texture,Mito
Image_Texture_DifferenceVariance_ER_3_03_256,0.017476048149499747,0.6973531839593693,0.23709286950589695,0.048077898385234026,58962.48816633469,Image,Texture,ER
Image_Intensity_MADIntensity_RNA,0.054673017991329405,0.7433749383648495,0.012812622243485275,0.18913942140033596,15362.402356465933,Image,Intensity,RNA
Image_Texture_SumEntropy_DNA_3_00_256,0.017298386235722545,0.9460650012123989,0.004269238379768603,0.03236737417210991,20679.96979079912,Image,Texture,DNA
Cytoplasm_Correlation_Overlap_DNA_RNA,0.009584880544511083,0.7835481233854651,0.11055593755426178,0.09631105851576192,17113.948407147444,Cytoplasm,Correlation,DNA
Cells_Texture_InfoMeas2_ER_3_02_256,0.04806567187013375,0.6556106886102131,0.09123417079624169,0.20508946872341155,70814.37412885764,Cells,Texture,ER
Cytoplasm_RadialDistribution_RadialCV_ER_3of4,0.012303427272972232,0.8497694496702345,0.03419032942630659,0.10373679363048671,6548.639656844534,Cytoplasm,RadialDistribution,ER
Cells_RadialDistribution_FracAtD_mito_tubeness_1of20,0.40786302625426557,0.06707920555815158,0.022328203359355998,0.502729564828227,65552.28182131212,Cells,RadialDistribution,
Nuclei_Texture_Entropy_AGP_10_01_256,0.003412763336158552,0.9397377185368215,0.03592273701962597,0.020926781107393978,30544.4154598323,Nuclei,Texture,AGP
Cells_Correlation_Correlation_Mito_RNA,0.03165035208221105,0.5802656089678224,0.16296786328287807,0.2251161756670885,10575.091073557804,Cells,Correlation,Mito
Cells_Texture_SumAverage_ER_3_00_256,0.007431632404734992,0.9550448381874133,0.01009934253358842,0.027424186874263397,10195.684702823095,Cells,Texture,ER
Nuclei_Correlation_RWC_AGP_RNA,0.08158169243078185,0.7949105445955174,0.02059666094398247,0.10291110202971826,46932.48513206,Nuclei,Correlation,AGP
Cells_Texture_Contrast_RNA_5_03_256,0.0378093064683998,0.7641112712220647,0.01222081830040296,0.18585860400913262,94126.09538510171,Cells,Texture,RNA
Cells_Texture_InverseDifferenceMoment_Mito_10_03_256,0.02042764393194482,0.7707280025028441,0.0703206700007962,0.1385236835644149,8356.101888116298,Cells,Texture,Mito
Cytoplasm_Texture_AngularSecondMoment_AGP_10_02_256,0.011420936481111624,0.7963445125027659,0.13575791484685454,0.056476636169267895,358863.85321601277,Cytoplasm,Texture,AGP
Cells_Texture_DifferenceEntropy_RNA_3_03_256,0.010872463183722042,0.884276775384097,0.025939535781679905,0.07891122565050127,11866.017957076068,Cells,Texture,RNA
Nuclei_AreaShape_Zernike_5_3,0.19374448319618445,0.3692352435342259,0.08027252019718474,0.3567477530724049,10864.85575255399,Nuclei,AreaShape,
Nuclei_Texture_AngularSecondMoment_DNA_10_01_256,0.000671799709895447,0.9488080551757123,0.025389179212385194,0.025130965902006905,538666.554631493,Nuclei,Texture,DNA
Image_Texture_Entropy_DNA_10_01_256,0.016750211082276527,0.9487320613965616,0.0036253000610569895,0.030892427460104867,26065.54220935334,Image,Texture,DNA
Cytoplasm_Texture_DifferenceVariance_AGP_5_02_256,0.005410447652915627,0.8379674396535254,0.11011400681685111,0.04650810587670781,411257.2562523309,Cytoplasm,Texture,AGP
Cytoplasm_Texture_SumAverage_ER_10_02_256,0.003951276230427433,0.9633107798449658,0.012869564978388346,0.0198683789462184,12963.520709135462,Cytoplasm,Texture,ER
Image_ImageQuality_StdIntensity_OrigMito,0.004732378161669881,0.9175815940549042,0.023966337903733724,0.0537196898796921,29134.605758878846,Image,ImageQuality,
Nuclei_Texture_InfoMeas2_AGP_5_02_256,0.010203518771783635,0.9442808375512819,0.024037164741846244,0.02147847893508834,47943.572361702536,Nuclei,Texture,AGP
Image_Texture_Variance_ER_3_00_256,0.009814068380326032,0.8525704266216054,0.05554333992656873,0.0820721650714999,18935.14076887987,Image,Texture,ER
Cells_Texture_Variance_DNA_3_01_256,0.013088800850888708,0.8689178069833334,0.05868025965117862,0.05931313251459935,433030.66056503303,Cells,Texture,DNA
Cytoplasm_Texture_Contrast_ER_5_02_256,0.13707666198285123,0.3437836740500247,0.041265989538199224,0.47787367442892487,34611.04202737133,Cytoplasm,Texture,ER
Cells_Granularity_8_ER,0.053033977366765295,0.7037629814326735,0.03307209810547738,0.21013094309508393,7782.061400081468,Cells,Granularity,ER
Cells_Texture_SumEntropy_DNA_3_00_256,0.005379990821759038,0.9661817276551522,0.006461034369541755,0.02197724715354712,6277.066324910673,Cells,Texture,DNA
Cytoplasm_Texture_SumEntropy_RNA_10_02_256,0.010368845331064563,0.8846137367194788,0.037390216942378415,0.06762720100707821,11417.668153387618,Cytoplasm,Texture,RNA
Cytoplasm_Texture_AngularSecondMoment_RNA_3_00_256,0.022759103282461356,0.6785872331296658,0.12772577714242742,0.17092788644544543,225330.9888476262,Cytoplasm,Texture,RNA
Image_Texture_Correlation_AGP_10_00_256,0.041175898148268116,0.8264236156287971,0.010023722149914805,0.12237676407301994,8269.736337438628,Image,Texture,AGP
Nuclei_Texture_InfoMeas1_AGP_5_02_256,0.06347148537532028,0.7615226042628345,0.018383727142331715,0.15662218321951357,14272.958508941567,Nuclei,Texture,AGP
Cells_RadialDistribution_FracAtD_DNA_1of4,0.05059590417281459,0.6805286064357174,0.01335649910275438,0.25551899028871355,20869.700471114713,Cells,RadialDistribution,DNA
Image_Granularity_9_DNA,0.023028215950165815,0.8957526799486314,0.005174206167098239,0.0760448979341047,6728.360742924648,Image,Granularity,DNA
Nuclei_Texture_Variance_RNA_10_01_256,0.038395204025429966,0.7269554166824511,0.025399291581173884,0.20925008771094503,82816.70205881006,Nuclei,Texture,RNA
Image_Texture_Correlation_AGP_10_03_256,0.08097027859031795,0.6812408847447834,0.02564649615780237,0.21214234050709618,11055.564422298734,Image,Texture,AGP
Cytoplasm_Texture_InverseDifferenceMoment_Mito_5_01_256,0.024453877434760216,0.7907702027549811,0.06507420014708044,0.11970171966317836,7487.832162133096,Cytoplasm,Texture,Mito
Cytoplasm_Texture_SumAverage_ER_3_02_256,0.0035663391034328317,0.964906712411666,0.012245569050225422,0.019281379434675658,13384.163850454772,Cytoplasm,Texture,ER
Image_Granularity_16_AGP,0.03390013056027718,0.33235418353332535,0.005300771699434153,0.6284449142069632,13090.405607601699,Image,Granularity,AGP
Nuclei_Texture_Correlation_DNA_3_03_256,0.005058492357389077,0.7825365591431267,0.13051628444060465,0.08188866405887957,17011.455322468715,Nuclei,Texture,DNA
Nuclei_Texture_InverseDifferenceMoment_AGP_3_03_256,0.009641715802154725,0.9178758611123783,0.04151900773115754,0.03096341535430932,20006.269036256257,Nuclei,Texture,AGP
Cells_Intensity_MaxIntensity_Mito,0.07110032904127393,0.7105812831422985,0.035748781836832486,0.18256960597959515,13282.234266976157,Cells,Intensity,Mito
Image_Texture_SumEntropy_AGP_3_00_256,0.1042253760028689,0.7652007052023826,0.020363222211456578,0.11021069658329179,6284.1942775131065,Image,Texture,AGP
Nuclei_Texture_Variance_DNA_5_03_256,0.04025186897999329,0.7805299167849226,0.04315835310129403,0.13605986113379012,372508.32987645286,Nuclei,Texture,DNA
Nuclei_Texture_SumAverage_RNA_5_00_256,0.016101185004758642,0.8878614161435124,0.014186829608290147,0.08185056924343892,9974.89374967393,Nuclei,Texture,RNA
Cytoplasm_Texture_InfoMeas1_AGP_3_01_256,0.014446661310236721,0.8401609669022041,0.05171573265172909,0.09367663913583012,6718.486309744654,Cytoplasm,Texture,AGP
Cytoplasm_Texture_DifferenceVariance_ER_10_03_256,0.013405118000834224,0.7238830089729036,0.10996191777292331,0.15274995525333881,182916.84264874412,Cytoplasm,Texture,ER
Cytoplasm_Texture_InfoMeas1_AGP_10_01_256,0.06746367426042216,0.7374088494321843,0.011853071362393604,0.18327440494499994,8184.72335345867,Cytoplasm,Texture,AGP
Nuclei_Intensity_MinIntensity_DNA,0.0005292158605862771,0.984504661482732,0.010286994007565066,0.00467912864911665,30978.595517262926,Nuclei,Intensity,DNA
Nuclei_Texture_SumVariance_ER_5_00_256,0.07294167816864822,0.5842398836913107,0.013739410470935822,0.3290790276691052,63411.14878888411,Nuclei,Texture,ER
Image_Intensity_MinIntensity_Mito,0.003008979580811074,0.9245962692370034,0.01631627661019543,0.0560784745719901,42923.9936908909,Image,Intensity,Mito
Image_Texture_InfoMeas2_AGP_3_02_256,0.22829564701131513,0.4650788678685804,0.02072978905976462,0.2858956960603399,91173.67942869604,Image,Texture,AGP
Nuclei_Texture_DifferenceVariance_AGP_3_00_256,0.0024371024083138554,0.9091676151642886,0.06270242210645215,0.025692860320945417,454484.0808133852,Nuclei,Texture,AGP
Nuclei_Texture_InfoMeas2_RNA_5_01_256,0.006239725955765435,0.9046553483801596,0.03750871635103341,0.051596209313041666,10569.281624885316,Nuclei,Texture,RNA
Cells_Texture_AngularSecondMoment_AGP_5_03_256,0.006380010065860981,0.8805536142210164,0.07329984364822963,0.03976653206489294,522462.38591937127,Cells,Texture,AGP
Cells_Texture_Variance_DNA_3_03_256,0.013099041632801317,0.868866531098955,0.05870951659926384,0.05932491066897986,432389.0506442654,Cells,Texture,DNA
Cytoplasm_Correlation_Manders_AGP_ER,0.02627664832425282,0.8290590322824637,0.049401153636637565,0.0952631657566459,16613.01942723796,Cytoplasm,Correlation,AGP
Nuclei_Texture_InverseDifferenceMoment_DNA_3_02_256,0.006826389539631958,0.9446668693441908,0.02699813792993424,0.021508603186242984,6094.371338279764,Nuclei,Texture,DNA
Cells_Texture_SumEntropy_DNA_10_02_256,0.003972743826018207,0.9710074175929463,0.005905197858854929,0.019114640722180574,5457.70335573944,Cells,Texture,DNA
Cytoplasm_Intensity_MinIntensity_RNA,0.0023536677580734792,0.9684822317178646,0.0021141577396862924,0.027049942784375773,65974.38420484886,Cytoplasm,Intensity,RNA
Image_ImageQuality_Correlation_OrigAGP_5,0.00761100618398753,0.9529699092584959,0.007056294536001504,0.03236279002151511,6197.509711653242,Image,ImageQuality,
Cytoplasm_Texture_SumAverage_Mito_3_01_256,0.004094097640876113,0.9536395262513173,0.007701840777208901,0.034564535330597675,35494.74824949192,Cytoplasm,Texture,Mito
Cells_Correlation_K_DNA_ER,0.006039105893551022,0.8691352739790642,0.0901600390623056,0.03466558106507923,101967.53405823564,Cells,Correlation,DNA
Cells_RadialDistribution_FracAtD_mito_tubeness_8of16,0.08630523307438182,0.5082246353772892,0.08736966145328202,0.31810047009504694,14493.550506171414,Cells,RadialDistribution,
Cells_Texture_Contrast_AGP_3_00_256,0.046035723365538614,0.7297967692979013,0.0069641527804164645,0.21720335455614365,90716.8807642071,Cells,Texture,AGP
Nuclei_Texture_Variance_Mito_3_00_256,0.20366171554003237,0.24756484921755556,0.0650932563574382,0.4836801788849738,66603.50325902371,Nuclei,Texture,Mito
Nuclei_Texture_Entropy_DNA_5_02_256,0.0037494327192911705,0.9802591251498042,0.007265768603809795,0.008725673527094933,5945.693120139038,Nuclei,Texture,DNA
Cytoplasm_Texture_DifferenceVariance_DNA_10_02_256,0.0011291580515913496,0.9752868230017299,0.013675338817584107,0.009908680129094686,35452.76520074455,Cytoplasm,Texture,DNA
Cytoplasm_Correlation_RWC_AGP_Mito,0.052733582417221446,0.7769523614964415,0.05311200463766618,0.11720205144867077,13007.41466896925,Cytoplasm,Correlation,AGP
Nuclei_Intensity_IntegratedIntensityEdge_RNA,0.00791768486536024,0.9442001216047562,0.00848708315446108,0.03939511037542261,7901.767729103069,Nuclei,Intensity,RNA
Image_Texture_InverseDifferenceMoment_ER_3_02_256,0.07243331020930802,0.8305462961217781,0.012830946298348026,0.0841894473705659,12166.351524549365,Image,Texture,ER
Cytoplasm_Texture_AngularSecondMoment_ER_3_03_256,0.029447829729078542,0.6420579824164464,0.1306876640099418,0.19780652384453315,128360.99842311814,Cytoplasm,Texture,ER
Image_Texture_AngularSecondMoment_RNA_3_01_256,0.3358219921603789,0.373635753469525,0.02311943933895618,0.26742281503113996,36502.84372174078,Image,Texture,RNA
Cells_Texture_InverseDifferenceMoment_DNA_3_03_256,0.012126907199297597,0.86693291995706,0.05534947317715373,0.06559069966648877,6264.624628376282,Cells,Texture,DNA
Nuclei_Correlation_Manders_RNA_AGP,0.0652113374794009,0.7291230045739567,0.02705290775585859,0.1786127501907838,306740.0808367714,Nuclei,Correlation,AGP
