gene,frac_target,frac_guide_within_target,frac_batch,frac_residual,ss_total,ss_total_check
MEST,0.11648618286410682,0.004517001924013498,0.03184020450953853,0.847156610702341,737.6824565715165,737.6824565714251
COPG2,0.11493322885236511,0.0044861891423088876,0.035669005045719016,0.8449115769596071,873.6908221465924,873.6908221466362
MKLN1,0.13964422821616188,0.0038793401102467646,0.08621270731003207,0.7702637243635594,4318.497726944329,4318.497726944312
CHCHD3,0.30124554600108083,0.004212172275297277,0.10021899955265312,0.5943232821709687,15996.392373379238,15996.392373378789
EXOC4,0.11583262032924066,0.0028098982858198456,0.041474022866602726,0.8398834585183368,1488.2855471101243,1488.2855471102503
SLC35B4,0.12021350050382767,0.0041602567504618855,0.03505232953015159,0.8405739132155589,1581.6860865811773,1581.6860865812207
BPGM,0.14626010218789068,0.0035190747311774763,0.02963686407289479,0.8205839590080372,1048.6883345157187,1048.6883345156891
CYREN,0.1780943417757842,0.0028040804795248725,0.062004673482154396,0.7570969042625366,3310.923158998015,3310.9231589983538
CNOT4,0.1116446183151406,0.0033749037895066196,0.05617191238591141,0.8288085655094413,2669.2408394854706,2669.2408394856357
NUP205,0.15226996440845403,0.004761377306311847,0.11754721889894158,0.7254214393862924,4653.335083776581,4653.335083776039
STMP1,0.18221131735824866,0.003962576107045567,0.12869444901085753,0.6851316575238482,11036.984841285248,11036.98484128598
MTPN,0.17440461995871617,0.0048836881879554235,0.1481161768741613,0.672595514979167,24976.641813508933,24976.641813510025
CREB3L2,0.14298325335749867,0.004699176441854299,0.024126838826830414,0.8281907313738167,1104.8539218009385,1104.8539218009735
TRIM24,0.1566159628284225,0.0034061562676247614,0.14182742208401702,0.6981504588199358,7388.746530859314,7388.746530859703
ZC3HAV1,0.20759508454944162,0.004076861667455354,0.13068361461229672,0.6576444391708064,10204.257392156718,10204.257392157118
TTC26,0.10306892673850215,0.003985161376923825,0.011834731576844707,0.8811111803077293,377.39373385757455,377.3937338576296
UBN2,0.13079521661657142,0.0035288454276263177,0.09960281889041665,0.7660731190653857,4417.295687604062,4417.295687604184
FMC1,0.19496859555872412,0.004058765282734904,0.04930857274578707,0.751664066412754,2339.5113264082047,2339.511326408209
LUC7L2,0.22359751792722282,0.0038633772152599478,0.16193331172279,0.6106057931347272,24898.984196469617,24898.98419646897
CLEC2L,0.14172521018317555,0.0028820875464008093,0.019568046068807913,0.8358246562016157,671.4669175029273,671.4669175029259
HIPK2,0.14755809490739125,0.0043380009350089095,0.07767716384299872,0.770426740314601,4604.329695076413,4604.329695076725
PARP12,0.1355859025102218,0.004062737801011151,0.01574876871463566,0.8446025909741314,576.8293155217569,576.8293155217452
KDM7A,0.09895555574228557,0.0033557318060220094,0.02109334532233622,0.8765953671293562,406.891862593519,406.89186259356313
SLC37A3,0.09884988083526011,0.004028788087567053,0.016591605151539745,0.8805297259256332,525.2925410876762,525.292541087656
MKRN1,0.17672357507373285,0.00436762672127298,0.04744635041903389,0.7714624477859602,2759.310216067876,2759.310216067911
ADCK2,0.13266073819443722,0.004882081153482521,0.015389591407775205,0.847067589244305,404.8718123897404,404.8718123897014
NDUFB2,0.24856423010003512,0.00388966486843598,0.19564757848922482,0.551898526542304,40982.87705272398,40982.87705272414
BRAF,0.1031369695488362,0.0036798616840378663,0.06596472002428491,0.8272184487428409,2319.8951235166246,2319.895123516797
MRPS33,0.19526623916321045,0.003784394254811018,0.1290155093086987,0.6719338572732798,9915.608487154117,9915.608487154073
AGK,0.11346128384531297,0.0038426994757268236,0.025941230188429313,0.8567547864905309,934.3698864590892,934.3698864590352
DENND11,0.11644457669046378,0.003772101882462182,0.012921947624355255,0.8668613738027188,400.7620826101572,400.7620826102315
SSBP1,0.3033536462381791,0.004251884092197762,0.232512992609568,0.4598814770600551,99398.61641355026,99398.61641354905
KEL,0.14372131701367608,0.004162662536678748,0.015232345282729709,0.8368836751669155,707.8721510399026,707.8721510399009
GSTK1,0.17360689754048558,0.0043054192001628815,0.0751434885711334,0.7469441946882182,5553.634851173863,5553.634851174257
CASP2,0.10302449923807402,0.003920549048610275,0.033874116751852215,0.8591808349614635,1428.9773812856054,1428.9773812857516
ZYX,0.15726096297367403,0.0030283373390134014,0.013088156554124543,0.8266225431331881,949.8154472032669,949.8154472032292
TCAF1,0.1514134334152255,0.0045162137403560055,0.04984344781522066,0.7942269050291979,2368.7213142426317,2368.721314242554
CUL1,0.1814420417320376,0.0038065691805284387,0.09098055433037722,0.7237708347570568,5014.28269437876,5014.2826943791515
EZH2,0.1877903930218662,0.003797606626818724,0.10320247335208499,0.7052095269992302,12404.914594109445,12404.914594109101
PDIA4,0.3016965735067493,0.003215742482793994,0.05446668238024629,0.6406210016302105,10095.187562660623,10095.18756265999
ZNF398,0.1117384502687859,0.004204165057691843,0.025727146798568367,0.8583302378749539,859.2270631104324,859.2270631104545
ZNF282,0.10242392396881653,0.0028129802788129724,0.018191245105127582,0.876571850647243,670.465134021834,670.4651340217987
ZNF212,0.09994984686425387,0.0035918082538427282,0.013067419754793728,0.8833909251271097,396.4606220373852,396.46062203743776
ZNF777,0.14871910400306876,0.00368755433341977,0.024987902556301973,0.8226054391072096,1170.710658498645,1170.7106584986004
ZNF746,0.10510211422058405,0.004214156233423478,0.034358374723231826,0.8563253548227606,828.0809333382354,828.0809333381732
